,Node,Degree,In degree nodes,Out degree nodes,Betweenness centrality,Local reaching centrality,Label,Community
106,1295587385656510075514292645496906221276259516258,2,1,1,6.428801028608164e-05,0.0004470938897168405,h (hue) <= 83.98,3
107,1304317676841207542314341579364677144726916029859,2,1,1,1.0714668381013607e-05,0.0004470938897168405,moisture (%) > 85.15,0
108,1305525570210435094101300495746972631153755953105,2,1,1,1.0714668381013607e-05,0.0013412816691505216,h (hue) <= 98.89,2
109,1312614732832023039209808484294195603914247627617,3,1,2,0.0009214614807671703,0.022160953800298065,b* <= 30.32,2
110,505628464442917796869908943390853055151381581579,2,1,1,2.1429336762027214e-05,0.000894187779433681,b* <= 27.57,2
111,822177234567512842889582521874232578443070023762,2,1,1,0.0007178827815279117,0.01684053651266766,b* > 27.57,2
112,1314544460234579438431191875999319451237444365942,2,1,1,7.500267866709524e-05,0.0004470938897168405,a* > -5.92,2
113,1314616173504305392269903443928466077072243413251,3,1,2,6.428801028608164e-05,0.015350223546944859,pH <= 2.81,1
114,455077543040050111243244386922356144290380541636,3,1,2,8.571734704810886e-05,0.001788375558867362,Titrable acidity (%) <= 0.41,1
115,816223516565240545219648189586125608707198400635,2,1,1,0.0,0.0062593144560357675,Titrable acidity (%) > 0.41,1
116,132203673256886989406490843816214061817094053777,2,1,1,1.0714668381013607e-05,0.0004470938897168405,b* > 32.23,2
117,132585614990337817208266126911086807953999488924,2,1,1,2.1429336762027214e-05,0.0022354694485842027,h (hue) > 83.01,0
118,385597878720743686861981382156684069906341822252,3,1,2,0.00021429336762027214,0.002682563338301043,b* <= 33.4,2
119,481078778178492915901036054963062995022274207866,2,1,1,0.0,0.004023845007451564,b* > 33.4,0
120,1335080458736341752455418873505646518640233133641,2,1,1,0.0,0.0062593144560357675,L* > 43.38,0
121,1337889266303968935626256204513007007258136095337,3,1,2,0.00021429336762027214,0.12451564828614009,pH > 3.6,3
122,638432580886668869985650079254763442351469617644,3,1,2,8.571734704810886e-05,0.001788375558867362,pH > 4.06,0
123,1337964163656744900924265118391394632257774768631,2,1,1,2.1429336762027214e-05,0.0004470938897168405,Titrable acidity (%) > 0.35,3
124,1339659831392768949682917608952792860277279931033,3,1,2,0.0001285760205721633,0.003576751117734724,a* <= -4.15,1
125,582878152596561074327522965847837146872058354027,2,1,1,1.0714668381013607e-05,0.0013412816691505216,b* <= 32.23,1
126,1375203004995598802256907505797107016155432413501,3,1,2,0.0004821600771456123,0.049918032786885246,a* > -1.77,0
127,393865663670193527373542407482777184966525650373,2,1,1,1.0714668381013607e-05,0.0031296572280178838,a* <= -1.77,2
128,1350947766303144448652568296178233459641001021979,2,1,1,2.1429336762027214e-05,0.0013412816691505216,a* > -0.5,0
129,1353007516879893106505112059140815621747286391576,2,1,1,3.214400514304082e-05,0.0004470938897168405,a* <= 3.47,0
130,1356756863053963678057769304485148703979860872034,3,1,2,0.00019286403085824494,0.006855439642324888,L* > 38.7,3
131,1361122954589232365227503279552959559797176776841,2,1,1,0.0,0.001788375558867362,h (hue) <= 88.23,0
132,137100271461004641329883179924647746665302800412,3,1,2,0.001939354976963463,0.0730402384500745,Soluble solids (Brix) > 9.19,0
133,496210501849702563241509751683324682558136902660,3,1,2,0.0016607735990571092,0.03560357675111773,h (hue) <= 91.66,0
134,1373723732450770774161806678087001987763666691545,3,1,2,0.0003107253830493946,0.05178837555886735,C <= 35.0,1
135,245403252583220063492079118304899731260054878147,3,1,2,0.0002892960462873674,0.02719821162444113,L* > 41.56,1
136,952396470313047480031451972245397037994062019227,3,1,2,0.0001285760205721633,0.02816691505216095,L* <= 41.56,1
137,1374073829029712992588244426298491323899176642307,3,1,2,0.0028286724525875924,0.6335146639033506,pH <= 3.11,2
138,53787052455158986338719420073045761394909993787,2,1,1,3.214400514304082e-05,0.0013412816691505216,a* <= -8.49,1
139,677546112926189907769813290299510725884488879503,3,1,2,0.003685845923068681,0.5499981475816486,a* > -8.49,2
140,1453432795690858381779219041863404876930347230073,2,1,1,5.3573341905068036e-05,0.0013412816691505216,h (hue) <= 83.31,3
141,1378472012870891419583418018192563175447423499193,3,1,2,0.00039644273009750345,0.0037257824143070045,a* <= 8.04,2
142,446767561131532254808007816827942436409918488331,2,1,1,3.214400514304082e-05,0.0004470938897168405,moisture (%) > 85.96,0
143,808526602403080692635117573140945583415278599255,3,1,2,0.00023572270438229935,0.001788375558867362,moisture (%) <= 85.96,2
144,1380762400423725376872906149193146994658299647467,5,1,4,0.0008571734704810886,0.0770715350223547,Ascorbic acid (%) > 0.5,3
145,1417262769578087934043666330638382798165045275069,3,1,2,0.0007821707918139933,0.05711624441132638,a* > -1.94,3
146,698918152944351335168577624256173542869173340811,2,1,1,2.6786670952534018e-05,0.0004470938897168405,a* <= -1.94,2
147,63062974952489993299197627605262363353047835173,3,1,2,0.0003107253830493946,0.002682563338301043,h (hue) > 90.33,2
148,873485991826061736449995387452767401264681437721,2,1,1,0.0,0.0022354694485842027,h (hue) <= 90.33,0
149,1383836901088623018080929495013754828083283978467,3,1,2,0.0007821707918139933,0.03673621460506707,L* > 38.93,0
150,570261422625503958654623374194258827723228929160,2,1,1,2.1429336762027214e-05,0.0004470938897168405,a* > 4.67,3
151,96606494885691501328153606303065512380654580987,3,1,2,0.0005678774241937212,0.0184053651266766,a* <= 4.67,0
152,690563144625318789621724737875833121066524912396,2,1,1,1.0714668381013607e-05,0.0004470938897168405,Ascorbic acid (%) > 0.21,1
153,886105350288922111963414522877465637465424301276,2,1,1,3.214400514304082e-05,0.0022354694485842027,Ascorbic acid (%) <= 0.21,2
154,139615154985138467628004831442059521778067259277,2,1,1,3.214400514304082e-05,0.000894187779433681,Soluble solids (Brix) <= 9.27,1
155,1398711663725801357329845960936922414621185754782,2,0,2,0.0,0.24595380029806252,a* <= -2.22,1
156,656769575132067734747107690828035478978748297339,3,1,2,0.00024643737276331296,0.1497466467958271,pH <= 3.36,1
157,836426848801818945252375422592546342048226509999,2,1,1,1.0714668381013607e-05,0.0022354694485842027,pH > 3.36,2
158,1400584151157962330722060408963117954473093024056,2,1,1,3.214400514304082e-05,0.000894187779433681,C > 35.74,0
159,1406263204010143997733261792547089486322829496728,3,1,2,0.0009857494910532518,0.040482222695337446,h (hue) <= 86.28,3
160,1428278404068698915176447915293307353356069036633,3,1,2,0.0009321761491481839,0.021728763040238446,a* <= 7.48,3
161,957370715827145772582133685782150985538512003752,2,1,1,2.1429336762027214e-05,0.0031296572280178838,a* > 7.48,3
162,1409724305370700695656580988137944506887570343834,2,1,1,2.1429336762027214e-05,0.006706408345752608,h (hue) > 98.89,1
163,331165903925101226182251215307921829650829554469,2,1,1,1.0714668381013607e-05,0.0004470938897168405,moisture (%) <= 83.71,0
164,428934293916985467505002319801425264862645191613,3,1,2,0.0008250294653380477,0.0327123695976155,moisture (%) > 83.71,3
165,42928256103957427695903389348595745928167333019,3,1,2,0.000846458802100075,0.011222056631892697,L* > 38.24,3
166,435382082531673620686782756136850052906351057751,2,1,1,1.0714668381013607e-05,0.0022354694485842027,L* <= 38.24,3
167,1431484599031618856737547091575699889559069399060,3,1,2,0.00019286403085824494,0.005514157973174367,C > 28.41,0
168,599698929929271027086821599119147769457926575279,3,1,2,0.0001500053573341905,0.001788375558867362,C <= 34.71,2
